date,artist,song_name,video,group_type,release,link,like_count,view_count
2022-04-20,YOUNITE,1 of 9,Youtube,Boy,Major,https://www.youtube.com/watch?v=qSLSxZmkDcc,52117,10648459
2022-04-19,Apink,I want you to be happy,Youtube,Girl,Special,https://www.youtube.com/watch?v=J2j8nWDwhuk,24619,314663
2022-04-18,Min,Hit me Up feat. JMIN,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=vwQk9_zATtI,1070,12306
2022-04-17,Me:us,Memories,Youtube,Girl,Major,https://www.youtube.com/watch?v=8wHYL012YzQ,984,11760
2022-04-15,Seventeen,Darl+ing,Youtube,Boy,English,https://www.youtube.com/watch?v=bTtNV6hgDno,1111788,34723863
2022-04-14,ITZY,#Twenty,Youtube,Girl,Special,https://www.youtube.com/watch?v=OB7HVOCo6oQ,261127,6570559
2022-04-14,Sorn,Scorpio,Youtube,Girl Solo,English,https://www.youtube.com/watch?v=KRSXB_H73wc,80852,804979
2022-04-14,Taeyong X Wonstein,Love Theory,Youtube,Boy,Special,https://www.youtube.com/watch?v=lKAiv1jmVxA,635230,14658587
2022-04-14,JUST B,RE=LOAD,Youtube,Boy,Major,https://www.youtube.com/watch?v=I_eBoV0AL0A,55468,10485004
2022-04-14,S.I.S.,Show Me Your Love (Remastered),Youtube,Girl,Special,https://www.youtube.com/watch?v=f7Vy_dP1zFY,10938,161927
2022-04-13,Kingdom,The Song of Dann (Promise),Youtube,Boy,Minor,https://www.youtube.com/watch?v=QmZqpYb1CW8,31153,421330
2022-04-13,Jessi,Zoom,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=6j928wBZ_Bo,3311174,151386996
2022-04-12,Dreamcatcher,Maison,Youtube,Girl,Major,https://www.youtube.com/watch?v=z4t9LLq1Nk0,502872,26448196
2022-04-12,DKZ,Cupid,Youtube,Boy,Major,https://www.youtube.com/watch?v=HFxKVZdS1zQ,124164,4126644
2022-04-11,Onew,Dice,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=xYth9NVvuPo,217968,10828732
2022-04-11,EPEX,Anthem of Teen Spirit,Youtube,Boy,Major,https://www.youtube.com/watch?v=hDmYoPRrq-0,194480,24614194
2022-04-09,Choa,Yesterday,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=9ixJZM_4EKg,10969,2715981
2022-04-09,Azer,Trouble,Youtube,Girl,Major,https://www.youtube.com/watch?v=ngmwsWfbO64,9476,288184
2022-04-08,eaJ,Car Crash,Youtube,Boy Solo,English,https://www.youtube.com/watch?v=c3KOZ2iw8Hk,152033,2042135
2022-04-07,Suho,Hurdle,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=0kPinfiIhb8,390872,2813588
2022-04-07,Ghost9,X-Ray,Youtube,Boy,Major,https://www.youtube.com/watch?v=RZe_ZfjNcQk,37418,4104973
2022-04-06,Hong Jinyoung,Viva La Vida,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=ah7QAxsvx5w,8931,467321
2022-04-05,IVE,Love Dive,Youtube,Girl,Major,https://www.youtube.com/watch?v=Y8JFxS1HlDo,2358019,182818119
2022-04-04,BIGBANG,Still Life,Youtube,Boy,Major,https://www.youtube.com/watch?v=eN5mG_yMDiM,3131838,77504037
2022-04-04,Suho,Grey Suit,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=u7Qdq7nffYo,622574,4849799
2022-04-04,Kwon Eunbi,Glitch,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=enSvdtEutuw,187175,15513671
2022-04-04,ILY:1,Love in Bloom,Youtube,Girl,Major,https://www.youtube.com/watch?v=09IEGfVoaKs,92248,6013123
2022-03-31,Yugyeom,Take You Down feat. Coogie,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=i14-k9bNWso,149073,2540707
2022-03-31,Kingdom,Ascension,Youtube,Boy,Major,https://www.youtube.com/watch?v=hTq3MkceFn0,68291,2866231
2022-03-31,Jackson Wang,Blow,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=qCZHarOQvc4,1191059,31357807
2022-03-30,YOUNITE,EVERYBODY (Feat. DJ Juice),Youtube,Boy Solo,Minor,https://www.youtube.com/watch?v=ALJXfQCiXrI,27585,4143334
2022-03-30,UV X Choi Siwon,Riding,Youtube,Boy,Special,https://www.youtube.com/watch?v=pcG87k_LvLA,27225,386796
2022-03-30,NINE.i,Parallel Universe,Youtube,Boy,Major,https://www.youtube.com/watch?v=--F7wsoRetM,92313,10272080
2022-03-30,BAE173,JAWS,Youtube,Boy,Major,https://www.youtube.com/watch?v=rF2Zd-UrVIk,54408,1762557
2022-03-29,CIX,Pinky Swear,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=srmRtW_d9BA,58556,1818954
2022-03-29,Feeldog,Detox,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=4i5KB-Ey4Fw,2350,23056
2022-03-29,The8,Hai Cheng (Korean ver.),Youtube,Boy Solo,Minor,https://www.youtube.com/watch?v=UGlDJ2ONDZs,57298,368985
2022-03-29,Heize,Mother,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=X55zCRySivc,18478,359562
2022-03-29,Purple Kiss,memeM,Youtube,Girl,Major,https://www.youtube.com/watch?v=R3BdincaJe4,166977,12739249
2022-03-28,Oh My Girl,Real Love,Youtube,Girl,Major,https://www.youtube.com/watch?v=BWK65TVZ_tM,172676,17782150
2022-03-28,NCT DREAM,Glitch Mode,Youtube,Boy,Major,https://www.youtube.com/watch?v=oZP2h3WIzqk,1829116,80116190
2022-03-28,MAJORS,Salute,Youtube,Girl,Major,https://www.youtube.com/watch?v=Q22sQjzMrlQ,4119,192915
2022-03-28,MAJORS,Giddy Up,Youtube,Girl,Major,https://www.youtube.com/watch?v=P67oedLLL60,5712,71588
2022-03-27,Stray Kids,Freeze,Youtube,Boy,Minor,https://www.youtube.com/watch?v=etjQd0wgUTo,1175023,23924119
2022-03-27,Red Velvet,WILDSIDE,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=xGr53sCo62c,733125,14727025
2022-03-26,Stray Kids,Lonely St.,Youtube,Boy,Minor,https://www.youtube.com/watch?v=jxwFUMvd-fY,870054,10939405
2022-03-25,D-Crunch,Addiction,Youtube,Boy,Major,https://www.youtube.com/watch?v=bO4JzTtZQkg,11407,120930
2022-03-23,Verivery,O,Youtube,Boy,Major,https://www.youtube.com/watch?v=EUMeWvOugVY,75842,11572386
2022-03-23,Minimani,Puo Puo,Youtube,Girl,Major,https://www.youtube.com/watch?v=cRjLDhyVm2U,2653,57062
2022-03-22,ITZY,Voltage,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=krzf1hkFAZA,781977,19505526
2022-03-22,Stray Kids,Venom,Youtube,Boy,Minor,https://www.youtube.com/watch?v=pM-jOfy_1jM,1858112,54365907
2022-03-22,T1419,Edelweiss,Youtube,Boy,Minor,https://www.youtube.com/watch?v=sDWcO2iNAIs,8792,76624
2022-03-22,Cravity,Adrenaline,Youtube,Boy,Major,https://www.youtube.com/watch?v=vG2haZWk01s,165494,12348106
2022-03-21,Red Velvet,Feel My Rhythm,Youtube,Girl,Major,https://www.youtube.com/watch?v=R9At2ICm4LQ,2255606,62075217
2022-03-21,Rolling Quartz,Azalea,Youtube,Girl,Major,https://www.youtube.com/watch?v=EVbR7F2YgNQ,15473,291666
2022-03-21,Highlight,Daydream,Youtube,Boy,Major,https://www.youtube.com/watch?v=dMgVwhkHkEI,60432,1093667
2022-03-18,XG,Tippy Toes,Youtube,Girl,Major,https://www.youtube.com/watch?v=7bONJFH9A9A,443315,21771624
2022-03-18,Stray Kids,Maniac,Youtube,Boy,Major,https://www.youtube.com/watch?v=OvioeS1ZZ7o,3953923,152102367
2022-03-18,The8,Hai Cheng,Youtube,Boy,Chinese,https://www.youtube.com/watch?v=C_eSHj7W54E,295516,2826598
2022-03-17,TEMPEST,Find Me,Youtube,Boy,Minor,https://www.youtube.com/watch?v=tCn93gyUpi4,13573,108172
2022-03-17,CRAXY,Trigger,Youtube,Girl,Minor,https://www.youtube.com/watch?v=QDQgjH5ombI,0,0
2022-03-17,Oh My Girl,Dolphin Japanese ver.,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=4pPhuh60o6s,30826,1052361
2022-03-16,XIA Junsu,Hana,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=xHpi0vHaErU,25392,709988
2022-03-16,WEi,Too Bad,Youtube,Boy,Major,https://www.youtube.com/watch?v=YmiKbzPtxoc,101148,14275181
2022-03-16,Solar,Honey,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=UHiSc_M0xQU,665859,21575909
2022-03-15,TREASURE,Jikjin Japanese Ver.,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=rP8fq4x2tEo,238069,2217988
2022-03-15,NU'EST,Spring Again,Youtube,Boy,Major,https://www.youtube.com/watch?v=9dNND29yPhQ,225210,14994311
2022-03-15,ASTRO Moonbin&Sanha,Who,Youtube,Boy,Major,https://www.youtube.com/watch?v=3QlnzXjc4oI,219773,16245017
2022-03-14,(G)I-DLE,Tomboy,Youtube,Girl,Major,https://www.youtube.com/watch?v=Jh4QFaPmdss,2945114,196642071
2022-03-14,Brave Girls,Thank You,Youtube,Girl,Major,https://www.youtube.com/watch?v=sdycvSqMhPI,189863,44301231
2022-03-14,Kang Seungyoon,Born to Love You,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=9mrlCwoOQtQ,333296,12012303
2022-03-14,Berry,Berry Peri,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=9wmuxPotJ0I,975,47074
2022-03-11,Rumble-G,Dear Hope,Youtube,Girl,Major,https://www.youtube.com/watch?v=FLolWIyc7lg,7830,47050
2022-03-11,Jay Park,Ganadara feat. IU,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=gFb1TftvdoM,802185,21362704
2022-03-10,OMEGA X,Liar,Youtube,Boy,Minor,https://www.youtube.com/watch?v=mttFP0oOYCI,31713,1280555
2022-03-10,P1Harmony,Do It Like This (English ver.),Youtube,Boy,English,https://www.youtube.com/watch?v=B4O0YSKigdY,35094,253138
2022-03-07,Rolling Quartz,Delight,Youtube,Girl,Minor,https://www.youtube.com/watch?v=_6Xxlz0H-I0,17195,262413
2022-03-07,Adora,The Little Name,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=zhU3OCbZWD4,15264,800075
2022-03-07,Kim Wooseok,Switch,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=6fdQPWo6FhA,71484,12903172
2022-03-07,Weeekly,Ven Para,Youtube,Girl,Major,https://www.youtube.com/watch?v=F_sOWEje2mE,221888,26093228
2022-03-04,Super Junior,Callin (Winter ver.),Youtube,Boy,Minor,https://www.youtube.com/watch?v=N2VKeQm9fks,60173,687874
2022-03-03,Shinji,I hope,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=9WQ6_37wJ4c,1272,23567
2022-03-02,Bang Yongguk,Up,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=jgQD-KK7eVU,0,0
2022-03-02,TEMPEST,Bad News,Youtube,Boy,Major,https://www.youtube.com/watch?v=5_pzOIhE478,459052,18780646
2022-03-02,Cherry Bullet,Love in Space,Youtube,Girl,Major,https://www.youtube.com/watch?v=sXQ3c2TAbH8,132910,4621512
2022-03-01,Twice,Scientist -Japansese ver.-,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=7MHlhHaLcTA,397643,10172385
2022-02-28,Super Junior,Callin (Winter for Spring ver.),Youtube,Boy,Major,https://www.youtube.com/watch?v=i74J9TKRYSw,202771,3575239
2022-02-28,Rocket Punch,Chiquita,Youtube,Girl,Major,https://www.youtube.com/watch?v=N_2xEKsvkLo,89849,10392780
2022-02-26,Black Level,Infection,Youtube,Boy,Major,https://www.youtube.com/watch?v=hT6kqdaaCD4,8679,72885
2022-02-25,Solji,Fade Away,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=-NGiFbs2LE8,2304,29254
2022-02-25,N.O.M,Look,Youtube,Boy,Major,https://www.youtube.com/watch?v=eBILymWhQ8s,550,7308
2022-02-25,Sorn,Sharp Objects,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=7AYjhG20VBs,154915,1461686
2022-02-24,CRAXY,Dance with God,Youtube,Girl,Major,https://www.youtube.com/watch?v=m5zmmaFxz6E,9372,131303
2022-02-24,H.O.T,I yah! (Remaster),Youtube,Boy,Major,https://www.youtube.com/watch?v=zCZWZnwMkUY,11853,198310
2022-02-23,Billlie,GingaMingaYo (the strange world),Youtube,Girl,Major,https://www.youtube.com/watch?v=YKKh8d4wZbU,408479,29282185
2022-02-22,T1419,Run up,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=hcDslkVftIE,12409,1429535
2022-02-22,NMIXX,O.O,Youtube,Girl,Major,https://www.youtube.com/watch?v=3GWscde8rM8,1817070,93936377
2022-02-21,BtoB,The Song,Youtube,Boy,Major,https://www.youtube.com/watch?v=AvM16Vy1byc,244126,24424165
2022-02-21,STAYC,RUN2U,Youtube,Girl,Major,https://www.youtube.com/watch?v=grG41kS4MUA,1055886,58737285
2022-02-17,M.I.L.K.,Come To Me (Remaster),Youtube,Girl,Major,https://www.youtube.com/watch?v=oyJtrvJfvDE,25064,389226
2022-02-16,Wonho,Eye on You,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=mFMnsRx6nhk,217332,8968026
2022-02-16,Rumble-G,Every Other,Youtube,Girl,Major,https://www.youtube.com/watch?v=QP5Xh4kF9-g,24446,294385
2022-02-15,TREASURE,Jikjin,Youtube,Boy,Major,https://www.youtube.com/watch?v=ZJaKdBBzUYk,2615063,111159128
2022-02-14,Taeyeon,INVU,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=AbZH7XWDW_k,1165588,49438756
2022-02-14,Apink,Dilemma,Youtube,Girl,Major,https://www.youtube.com/watch?v=RP4lbSymeZ4,267364,20777555
2022-02-14,Rocking Doll,Heart Rider,Youtube,Girl,Major,https://www.youtube.com/watch?v=ALpWogWxT-E,67642,10696618
2022-02-11,Moonbin & Sanha (ASTRO),Ghost Town,Youtube,Boy,Major,https://www.youtube.com/watch?v=gnEOsAwDsRo,130851,3631113
2022-02-11,Jungkook,Stay Alive,Youtube,Boy Solo,CF,https://www.youtube.com/watch?v=yzjTpCgfIII,2125417,25769860
2022-02-09,VIVIZ,BOP BOP!,Youtube,Girl,Major,https://www.youtube.com/watch?v=cM963tI7Q_k,467170,17410497
2022-02-09,Ha Sungwoon,Can't Live Without You,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=aJo4cFbK_bM,15816,271251
2022-02-08,Ravi,WINNER (feat. ASH ISLAND),Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=mjeanZhmAlU,22327,6146399
2022-02-08,Rolling Quartz,Good Night,Youtube,Girl,Special,https://www.youtube.com/watch?v=6ZMwFjO2yvY,45345,424952
2022-02-07,Wonpil (DAY6),Voiceless,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=mLujariVSJs,93434,909842
2022-02-05,U-Know,Kimi wa Saki e Iku,Youtube,Boy Solo,Japanese,https://www.youtube.com/watch?v=1255a5WarAU,223549,3552018
2022-02-03,Shinhwa,Perfect Man (Remastered),Youtube,Boy,Special,https://www.youtube.com/watch?v=Lxe9yXVa24Q,36856,574386
2022-02-03,Kwon Eunbi,Mirror,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=N3s5aP-Kdb8,9967,159826
2022-02-03,Jamie,Pity Party,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=FqvWpHyc3ps,158298,4812637
2022-01-27,Wanna One,Beautiful (Part.3),Youtube,Boy,Special,https://www.youtube.com/watch?v=mSnz7g0J-eA,162229,13521125
2022-01-27,"IU, Kang Seungwon",Mother Nature,Youtube,Co-Ed,Special,https://www.youtube.com/watch?v=cB1dGK8DCtw,37292,872493
2022-01-26,Def.,Sunset With You,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=HdRyCTXS5IM,121077,1644795
2022-01-25,Golden Child,A WOO!!,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=GFlsr63n9GQ,28682,444606
2022-01-25,Kyuhyun,Love Story,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=c5GP9qar0_Y,45586,827736
2022-01-25,Jung Yein (Lovelyz),Plus n Minus,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=U_0EskSf7jQ,5003,46516
2022-01-24,Pentagon,Feelin' Like,Youtube,Boy,Major,https://www.youtube.com/watch?v=8WXiFzebIxs,301697,32113269
2022-01-24,NATURE,Rica Rica,Youtube,Girl,Major,https://www.youtube.com/watch?v=EP0BkYmP7HY,28785,787084
2022-01-21,Sunny Hill,Hold me Again,Youtube,Girl,Minor,https://www.youtube.com/watch?v=XRYOW-_7ae4,230,18189
2022-01-21,Mark Tuan,My Life,Youtube,Boy Solo,English,https://www.youtube.com/watch?v=NSGNGV3ld_I,350833,6635063
2022-01-20,Luminous,All Eyes Down,Youtube,Boy,Major,https://www.youtube.com/watch?v=wkeC1r-Db8g,35994,11349038
2022-01-19,Moonbyul,Loonatic,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=flhLfIK8nkw,66356,816770
2022-01-18,VICTON,Chronograph,Youtube,Boy,Major,https://www.youtube.com/watch?v=DMJ7E5r1yB4,108328,17142385
2022-01-18,BamBam,Slow Mo,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=1WEnhRMuvC8,380544,52269237
2022-01-18,Yuju,Play,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=d_SpreHLsYE,367260,8354539
2022-01-17,Drippin,Villain,Youtube,Boy,Major,https://www.youtube.com/watch?v=63fgP_RJFN4,71913,12033856
2022-01-17,AB6IX,"1,2,3",Youtube,Boy,Minor,https://www.youtube.com/watch?v=Z1lTfeAozjI,32467,10432760
2022-01-17,YENA,Smiley feat. BIBI,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=y9kkXTucnLU,593883,27080759
2022-01-17,Taeyeon,Can't Control Myself,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=RccDIpx4ZMM,590246,15813304
2022-01-17,JinJin & Rocky (ASTRO),Just Breath,Youtube,Boy,Major,https://www.youtube.com/watch?v=PM39oZDPzOs,206814,8940916
2022-01-17,fromis_9,DM,Youtube,Girl,Major,https://www.youtube.com/watch?v=4gXmClk8rKI,433657,31445708
2022-01-16,Wheein,Make Me Happy,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=8nVyoH0ppmI,214515,16129751
2022-01-14,OnlyOneOf,skinz,Youtube,Boy,Major,https://www.youtube.com/watch?v=cSH7eV0BlTY,136559,1775474
2022-01-14,MOMOLAND,Yummy Yummy Love X Natti Natasha,Youtube,Girl,Major,https://www.youtube.com/watch?v=crUnaCpci2U,758187,37909959
2022-01-13,MAX Changmin,Devil,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=XVwi2VF7_R4,115410,13909512
2022-01-12,Kangta,Slow Dance,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=9zsfAfbk_Ig,16114,188847
2022-01-12,Mirae,Marvelous,Youtube,Boy,Major,https://www.youtube.com/watch?v=PZQ397b1Vgc,103649,18995784
2022-01-12,Hyolyn,Layin' Low feat. Jooyoung,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=-CXgH2HrdQA,159498,4612516
2022-01-11,Swan (CRAXY),Road to the Light,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=sBkMYv5rInA,0,0
2022-01-10,Hong Eunki,How Do You Feel?,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=2gI8obSyw18,549,5484
2022-01-10,MAX Changmin,Maniac,Youtube,Boy Solo,Minor,https://www.youtube.com/watch?v=dg62eRVZ6PU,45340,9681327
2022-01-10,Kim Yohan,Dessert,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=AkhqJkT2muU,113283,9080285
2022-01-10,ENHYPEN,Blessed-Cursed,Youtube,Boy,Major,https://www.youtube.com/watch?v=osmHArcf_aE,2178803,45971530
2022-01-09,Zelo,Deadline,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=Z_lZPaSlp-Q,4048,23775
2022-01-07,MAX Changmin,Fever,Youtube,Boy Solo,Special,https://www.youtube.com/watch?v=JO-jX9fn97Q,43500,1064831
2022-01-07,Eric Nam,Lost on Me,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=33RG5xAmc98,77932,2444517
2022-01-07,BZ-Boys,Find You,Youtube,Boy,Major,https://www.youtube.com/watch?v=gO6KQcq1g8A,10032,1117362
2022-01-06,AleXa,Tattoo,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=nzcE3DEAk5k,158706,6661863
2022-01-05,H1-KEY,Athletic Girl,Youtube,Girl,Major,https://www.youtube.com/watch?v=imUUYMi2FXw,144337,11767450
2022-01-05,OMEGA X,Love Me Like,Youtube,Boy,Major,https://www.youtube.com/watch?v=V6JTC39xUis,192628,19023450
2022-01-05,TRENDZ,TNT (Truth&Trust),Youtube,Boy,Major,https://www.youtube.com/watch?v=Lts915_IMkQ,65480,1747106
2022-01-05,WJSN Chocome,Supper Yuppers!,Youtube,Girl,Major,https://www.youtube.com/watch?v=vo2p352SOaM,141046,5333356
2022-01-04,Onewe,Universe_,Youtube,Boy,Minor,https://www.youtube.com/watch?v=o1aa5pU7_tQ,54914,898548
2022-01-03,Blitzers,BOBBIN,Youtube,Boy,Major,https://www.youtube.com/watch?v=HyvfpxHfGEI,37249,7713364
2022-01-03,Woozi,Ruby,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=oV_2853N4n4,598419,8001640
2022-01-03,P1Harmony,Do It Like This,Youtube,Boy,Major,https://www.youtube.com/watch?v=oPXKWkSVDdE,287782,9672381
2022-01-03,UP10TION,Crazy About You,Youtube,Boy,Major,https://www.youtube.com/watch?v=1mg1MRiky3o,30470,1777334
2022-01-03,HyunJun Hur,Let Me Drown,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=a2TSTYeuV6w,112240,1022331
2022-01-03,Kep1er,WA DA DA,Youtube,Girl,Major,https://www.youtube.com/watch?v=n0j5NPptyM0,2637012,145489687
2021-12-30,Stray Kids,#Lovestay,Youtube,Boy,Special,https://www.youtube.com/watch?v=UcKxI5IdScY,560491,5718949
2021-12-30,Dongkiz,2021 (Memories),Youtube,Boy,Special,https://www.youtube.com/watch?v=SjgVYa_luTI,8410,111107
2021-12-29,BF (Boyfriend),Adonis,Youtube,Boy,Major,https://www.youtube.com/watch?v=C1ToXQCnVoA,4071,38495
2021-12-29,Giant Pink,Pink,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=0UkGjmNOd0g,72464,820254
2021-12-28,Oh My Girl,Shark,Youtube,Girl,Minor,https://www.youtube.com/watch?v=R78C57LXd2E,0,0
2021-12-25,Jeon Somi,Anymore,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=DOBjwlfIZdE,1255759,40551943
2021-12-23,Stray Kids,Placebo,Youtube,Boy,Special,https://www.youtube.com/watch?v=85-yvOv4R-Q,335546,2962660
2021-12-22,Hyolyn,A-ha,Youtube,Girl,Major,https://www.youtube.com/watch?v=mThWkh4UZjQ,48258,973224
2021-12-21,Minho (SHINee),Heartbreak,Youtube,Boy,Major,https://www.youtube.com/watch?v=xRLou1OngWQ,239159,10207913
2021-12-21,"Oneus, Onewe",Stay,Youtube,Boy,Special,https://www.youtube.com/watch?v=G7P18G3yBTk,53931,522397
2021-12-20,aespa,Dreams Come True (Remake),Youtube,Girl,Minor,https://www.youtube.com/watch?v=H69tJmsgd9I,1786500,93596215
2021-12-19,Rocking doll,Rocking Doll,Youtube,Girl,Major,https://www.youtube.com/watch?v=44QEQ4_qkqQ,67124,6391701
2021-12-18,Purple Kiss,My My,Youtube,Girl,Minor,https://www.youtube.com/watch?v=AU3QQLFNZR0,50267,4748040
2021-12-16,TRI.BE,The Bha Bha Song (We Baby Bears Theme),Youtube,Girl,Minor,https://www.youtube.com/watch?v=7f4J75lmkO0,84446,12078503
2021-12-14,NCT 2021,Beautiful,Youtube,Boy,Major,https://www.youtube.com/watch?v=nAvjYapdSxk,1651705,49513713
2021-12-14,Billlie,Snowy Night,Youtube,Girl,Minor,https://www.youtube.com/watch?v=E9pAsuLD1uU,122191,8815333
2021-12-12,Minzy,Fantabulous,Youtube,Girl,Major,https://www.youtube.com/watch?v=6Q01lo3gMcM,53511,712998
2021-12-10,FTISLAND,Unthinkable,Youtube,Boy,Major,https://www.youtube.com/watch?v=li5wNSMC5oA,44640,1084413
2021-12-10,NCT U,Universe (Let's Play Ball),Youtube,Boy,Major,https://www.youtube.com/watch?v=SCK8yBLqQJc,1438724,60696093
2021-12-10,ATEEZ,The Real,Youtube,Boy,Major,https://www.youtube.com/watch?v=yxfCbV21ck8,929193,37879516
2021-12-10,MONSTA X,You Problem,Youtube,Boy,English,https://www.youtube.com/watch?v=CuCzJx74US0,230157,6567495
2021-12-09,Hi-L,Beautiful Night,Youtube,Girl,Major,https://www.youtube.com/watch?v=sjjLDp9kaDM,4606,51137
2021-12-07,Mino,TANG!♡,Youtube,Boy,Major,https://www.youtube.com/watch?v=VAEEblk-qDU,230533,15596295
2021-12-06,Xdinary Heroes,Happy Death Day,Youtube,Boy,Major,https://www.youtube.com/watch?v=fGubAEGT8f4,1459306,22147183
2021-12-05,Stray Kids,24 to 25,Youtube,Boy,Special,https://www.youtube.com/watch?v=bVtw8ndiuO0,567689,5956164
2021-12-05,WEi,Starry Night (prod. dress),Youtube,Boy,Special,https://www.youtube.com/watch?v=69Tyhxjki0k,10899,173628
2021-12-05,Kiara,Pick Me Up,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=YGerRVXidew,13684,268679
2021-12-03,MAX Changmin,Human,Youtube,Boy Solo,Japanese,https://www.youtube.com/watch?v=mfSU080-TMU,18143,1285064
2021-12-03,Twice,Doughnut,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=VcOSUOpACq0,1056627,33548615
2021-12-03,ATEEZ,Turbulence,Youtube,Boy,Major,https://www.youtube.com/watch?v=80WvAnsHOdM,673088,27603950
2021-12-03,ONF,Goosebumps,Youtube,Boy,Major,https://www.youtube.com/watch?v=2Y40Ma6HXbw,61067,11806925
2021-12-02,T1419,"Red Light, Green Light",Youtube,Boy,Major,https://www.youtube.com/watch?v=LR-OxP8_6DU,50911,20546452
