name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Banana Allergy Monkey,BANANA ALLERGY MONKEY,OH MY GIRL BANHANA,2018-04-02,223727,36,0.815,0.108,0.897,0,0.101,-3.542,0.0679,130.034,4
Lady,Lady,EXID,2018-04-02,190501,47,0.705,0.0337,0.952,0,0.382,-2.896,0.0489,107.001,4
Shine,Positive,PENTAGON,2018-04-02,198795,65,0.74,0.411,0.804,0,0.0578,-2.187,0.0546,150.013,4
YESTODAY,NCT 2018 EMPATHY,NCT,2018-03-14,196571,52,0.683,0.0294,0.92,0,0.295,-3.322,0.0924,94.959,4
LOSE IT,STYLE,SUPER JUNIOR-D&E,2018-08-08,178573,18,0.597,0.0841,0.941,0,0.298,-3.158,0.0679,150.031,4
People said break it up,People said break it up,Gavy NJ,2018-04-01,271530,16,0.414,0.507,0.513,0,0.0992,-6.364,0.0343,123.537,4
Everyday,Everyday (MAEIL BIO),MAMAMOO,2018-03-30,192896,29,0.633,0.0755,0.822,0,0.125,-4.552,0.0847,110.127,4
Grow Up,SKZ2020,Stray Kids,2020-03-18,213040,56,0.552,0.114,0.944,0,0.353,-3.256,0.249,174.089,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
운명 The Chance of Love,New Chapter #1: The Chance of Love - The 8th Album,TVXQ!,2018-03-28,207133,47,0.784,0.154,0.721,0,0.238,-2.571,0.0453,112.013,4
Love Takes Time,Love Takes Time,5tion,2018-03-27,208182,0,0.765,0.0681,0.833,0,0.366,-4.756,0.104,116.509,4
District 9,SKZ2020,Stray Kids,2020-03-18,213586,60,0.646,0.017,0.954,5.87e-06,0.122,-1.899,0.18,89.999,4
Jealousy,THE CONNECT : DEJAVU,Monsta X,2018-03-26,207029,51,0.695,0.00701,0.852,0,0.14,-4.528,0.127,102.988,4
All Your Dreams,Only One - The 3rd Album,SHINHWA,2000-10-01,265066,21,0.436,0.0012,0.902,0.00882,0.297,-6.705,0.0868,187.977,4
Bibidi Babidi Boo,Bibidi Babidi Boo,Honey Popcorn,2018-03-21,211533,27,0.724,0.195,0.947,0,0.422,-3.223,0.159,112.001,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shine Together,SPECIAL HISTORY BOOK,SF9,2020-10-05,210813,36,0.57,0.33,0.84,0,0.146,-2.932,0.153,165.873,4
BOOMERANG,0+1=1 (I PROMISE YOU),Wanna One,2018-03-19,183475,53,0.729,0.0292,0.913,0,0.104,-2.749,0.0781,99.966,4
I Be The Baddest,The Bad Boy,Lil Tweety,2004-01-01,174066,3,0.87,0.201,0.862,0.142,0.2,-5.404,0.0498,108.009,4
Hold the moon,10th Anniversary ALL TIME BEST / Yellow [2010-2020],FTISLAND,2020-05-20,264439,13,0.592,0.000782,0.735,8.24e-06,0.229,-4.757,0.0268,96.02,4
CANDYLAND,INVITATION,UP10TION,2018-03-15,187394,24,0.723,0.0102,0.877,0,0.309,-3.41,0.0473,98.982,4
Angel,Angel,HOYA,2018-03-14,214000,28,0.464,0.746,0.529,0,0.122,-4.599,0.282,170.454,3
TOUCH,NCT 2018 EMPATHY,NCT,2018-03-14,189077,60,0.595,0.0391,0.806,0,0.36,-4.644,0.141,93.126,4
LADY,Golden Child 2nd Mini Album [Miracle],Golden Child,2018-01-29,193847,29,0.68,0.182,0.826,0,0.0808,-3.905,0.0297,107.0,4
FOLLOW,FOLLOW,BUBBLE X,2018-03-13,171689,3,0.723,0.237,0.931,4.21e-05,0.123,-3.363,0.0742,114.936,4
Look,Eyes On You,GOT7,2018-03-12,194535,51,0.643,0.113,0.913,0,0.383,-1.724,0.157,119.938,4
The Blue Bird,APRIL 5th Mini Album 'The Blue',APRIL,2018-03-12,195257,37,0.674,0.0734,0.905,0,0.195,-2.397,0.0387,123.011,4
Insomnia,Insomnia,Heyne,2018-03-11,217659,17,0.859,0.763,0.456,0,0.311,-6.224,0.0516,117.963,4
No Regret,LINK,U-KISS,2018-03-21,239116,9,0.727,0.126,0.653,0,0.116,-6.52,0.042,128.011,4
Wake Me Up,Wake Me Up,MARMELLO,2018-03-09,209146,6,0.578,0.103,0.805,0,0.752,-2.999,0.0558,137.938,4
Difficult,ON/OFF,ONF,2017-08-02,186395,25,0.709,0.148,0.902,0,0.151,-2.856,0.0642,110.094,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jenga (feat. Gaeko),Wish & Wind,HEIZE,2018-03-08,210158,49,0.711,0.269,0.73,2.34e-06,0.109,-4.979,0.0436,93.015,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Starry Night,Yellow Flower,MAMAMOO,2018-03-07,211236,60,0.58,0.656,0.773,0,0.112,-3.302,0.05,124.148,4
Star Wind Flower Sun,Yellow Flower,MAMAMOO,2018-03-07,223127,37,0.53,0.853,0.435,0,0.112,-5.585,0.0337,122.342,4
GONE COLD,MORE THAN EVER,MXM,2018-08-14,207889,19,0.714,0.174,0.702,0,0.157,-3.561,0.0405,90.038,4
Airplane,Hope World,j-hope,2018-03-02,197913,63,0.801,0.65,0.651,0,0.109,-7.855,0.0579,119.992,4
our last day,our last day,Noel,2018-03-05,277751,21,0.495,0.615,0.432,0,0.109,-5.8,0.0278,137.078,3
I PROMISE YOU (I.P.U.) - Special Theme Track,0+1=1 (I PROMISE YOU),Wanna One,2018-03-19,220529,49,0.651,0.104,0.831,0,0.229,-3.684,0.0437,130.046,4
Life Is Still Going On,Hello Future - The 1st Album Repackage,NCT DREAM,2021-06-28,218586,73,0.681,0.158,0.749,0,0.303,-3.436,0.0701,150.039,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Daydream (백일몽),Hope World,j-hope,2018-03-02,228759,66,0.749,0.00512,0.961,0,0.175,-6.518,0.0874,116.037,4
I Just,Perfect Velvet - The 2nd Album,Red Velvet,2017-11-17,188304,47,0.686,0.586,0.752,2.47e-06,0.364,-3.442,0.0322,149.998,4
Idle song,Idle song,JEON SOYEON,2018-02-28,188455,33,0.933,0.489,0.615,0,0.116,-4.287,0.129,120.026,4
19 You + Me,Where It All Began,Dan + Shay,2014-04-01,217406,56,0.493,0.319,0.67,0,0.102,-5.131,0.0298,151.989,3
Go Away,Go Away,WAEB,2018-03-09,247432,0,0.472,0.0623,0.594,0.000105,0.181,-7.933,0.107,76.94,4
Dreams Come True,Dream your dream,WJSN,2018-02-27,225709,45,0.716,0.0732,0.916,0,0.379,-1.994,0.0799,118.033,4
Baby Don’t Stop,NCT 2018 EMPATHY,NCT,2018-03-14,183019,64,0.827,0.0214,0.739,4.13e-06,0.043,-6.391,0.0744,95.999,4
MAMMA MIA,SF9 4th Mini Album [ MAMMA MIA! ],SF9,2018-02-26,204594,46,0.768,0.215,0.901,1.95e-06,0.0369,-1.865,0.102,151.972,4
Notorious,Notorious - SM STATION,TraxX,2018-02-23,223565,9,0.523,0.00604,0.903,0,0.0732,-2.609,0.0573,141.969,4
Shameless - Instrumental,Shameless,I.C.E,2018-02-24,201617,0,0.545,0.000507,0.785,0.958,0.19,-5.845,0.0637,68.038,4
BLACK DRESS,BLACK DRESS,CLC,2018-02-22,193609,54,0.728,0.0307,0.821,0,0.0386,-3.129,0.0419,108.001,4
La La La,Lucky,Weki Meki,2018-02-21,170567,36,0.679,0.039,0.931,0.00115,0.151,-3.026,0.0724,99.991,4
Star,Star,VROMANCE,2018-02-21,214765,25,0.426,0.751,0.547,0,0.3,-6.068,0.0534,133.047,3
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"ONE SHOT, TWO SHOT","ONE SHOT, TWO SHOT - The 1st Mini Album",BoA,2018-02-20,210880,46,0.804,0.24,0.679,0,0.12,-5.82,0.067,119.948,4
Where I Am Gone,Back,Yang Yoseob,2018-02-19,213970,27,0.501,0.619,0.76,0,0.0863,-4.653,0.15,193.995,4
BOSS,NCT 2018 EMPATHY,NCT,2018-03-14,210641,66,0.787,0.0233,0.543,0,0.0861,-6.7,0.037,99.026,4
Try my wings,Bouquet,BOYFRIEND,2019-02-27,246009,4,0.607,0.146,0.881,0,0.122,-4.311,0.0446,126.014,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Once Again,Once Again,N.tic,2018-02-26,213080,8,0.589,0.101,0.941,0,0.341,-1.076,0.116,123.959,4
SObeR,Faces of Love,Suzy,2018-01-29,186706,35,0.962,0.0529,0.788,0,0.0453,-5.662,0.141,119.974,4
Will Be Fine,Will Be Fine,Park Boram,2018-02-13,229059,27,0.437,0.691,0.423,0,0.366,-4.96,0.0323,126.862,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Only Then,Only Then,Roy Kim,2018-02-12,248835,55,0.42,0.798,0.314,2.2e-05,0.113,-7.368,0.0324,128.412,4
Star,Back,Yang Yoseob,2018-02-19,245976,24,0.438,0.78,0.413,0,0.0997,-6.295,0.0307,129.546,4
UBER,UBER,Mighty Mouth,2018-02-11,207639,3,0.847,0.47,0.585,0,0.163,-5.796,0.294,89.035,4
Gorgeous,Spotlight,VAV,2018-01-29,190780,35,0.727,0.106,0.868,0,0.0927,-2.812,0.088,114.958,4
BONGJESEON (Feat. SURAN),BONGJESEON,Dynamicduo,2018-02-07,259474,29,0.561,0.748,0.624,0,0.0855,-5.06,0.0584,123.171,4
BLIND,PLANETARIUM CASE#2,PLT,2018-02-07,244439,31,0.33,0.317,0.609,6.32e-06,0.714,-5.391,0.05,100.95,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Good Bye,Lots of Love,Hong Jin Young,2019-03-08,196725,31,0.598,0.099,0.869,0,0.198,-1.354,0.0514,138.807,4
Mi Amor,Mi Amor,Cocosori,2018-02-12,212800,16,0.599,0.0391,0.801,0,0.181,-5.144,0.0509,99.946,4
To Do List,To Do List,HYOLYN,2018-02-06,200291,33,0.661,0.824,0.449,0,0.0866,-6.03,0.0314,115.89,4
In Time,THE CODE,Monsta X,2017-11-07,188287,35,0.49,0.084,0.68,0,0.513,-6.399,0.0879,79.442,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
THANKS,SEVENTEEN SPECIAL ALBUM 'DIRECTOR'S CUT’,SEVENTEEN,2018-02-05,213072,61,0.513,0.0631,0.867,0,0.34,-3.729,0.0632,149.967,4
Me & You Together Song,Notes On A Conditional Form,The 1975,2020-05-22,207223,62,0.201,1.66e-06,0.765,0.00039,0.314,-5.33,0.0359,105.661,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Monster - English Version,Monster,Henry,2018-02-02,203631,53,0.406,0.83,0.386,0,0.146,-7.707,0.0303,86.799,4
Just the two of us,&10,DAVICHI,2018-01-26,254693,26,0.382,0.614,0.289,0,0.109,-8.964,0.0351,138.591,4
The Boots,Act.4 Cait Sith,gugudan,2018-02-01,201396,43,0.693,0.0104,0.84,0,0.359,-2.648,0.035,105.006,4
SSUL - Instrumental,4th SINGLE,2000won,2018-02-01,198304,0,0.686,0.174,0.539,0.496,0.154,-6.85,0.0313,90.009,4
If You - Korean Version,DANGER - The 3rd Mini Album,SUPER JUNIOR-D&E,2019-04-14,213409,29,0.599,0.127,0.794,0,0.319,-3.436,0.0405,80.022,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NEGA DOLA,"ONE SHOT, TWO SHOT - The 1st Mini Album",BoA,2018-02-20,176053,32,0.818,0.21,0.83,0.0015,0.286,-3.178,0.122,110.024,4
SHOW,SHOW,SOYA,2018-01-31,190902,14,0.736,0.0169,0.749,0.000824,0.125,-4.382,0.0753,97.004,4
HOLIDAY (feat. DPR LIVE),Faces of Love,Suzy,2018-01-29,190899,41,0.619,0.345,0.75,0,0.0739,-5.143,0.132,93.861,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
instagram,instagram,DEAN,2017-12-26,255728,69,0.463,0.196,0.566,0,0.284,-6.195,0.145,93.921,4
You Know It,Heist Music Vol. 1,Golden Child,2022-02-18,156438,0,0.589,0.00539,0.526,0.675,0.124,-7.259,0.0422,86.053,4
Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,2018-01-29,210817,74,0.714,0.191,0.736,0,0.0553,-3.801,0.0457,149.985,4
Spotlight,Spotlight,VAV,2018-01-29,215949,32,0.75,0.0314,0.848,0,0.0734,-4.934,0.095,111.956,4
Days without you,&10,DAVICHI,2018-01-26,273292,42,0.355,0.744,0.448,0,0.094,-5.693,0.0287,147.662,4
LOVE SCENARIO,Return,iKON,2018-01-25,209648,71,0.806,0.331,0.707,0,0.294,-4.623,0.0307,118.009,4
To Heart,To. Heart,fromis_9,2018-01-25,188527,46,0.751,0.115,0.768,0,0.0674,-1.674,0.0393,127.979,4
"BABY IT'S U (PROD. KIGGEN, earattack)",THE 1ST MINI ALBUM PART.2 `AFTER`,JEONG SEWOON,2018-01-24,201854,25,0.747,0.253,0.847,0,0.0536,-4.274,0.0524,129.92,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Turn it up,RAINZ 2ND MINI ALBUM 'SHAKE YOU UP',RAINZ,2018-01-23,211153,21,0.54,0.0518,0.811,0,0.101,-3.796,0.0944,139.954,4
Do You Remember,5,B1A4,2018-06-27,214520,13,0.467,0.52,0.874,0,0.15,-4.575,0.0499,140.008,4
Awake,Alive,TARGET,2018-01-24,225500,18,0.661,0.0695,0.904,0,0.0659,-3.417,0.0839,87.982,4
우린 봄이 오기 전에 Before Our Spring,Poet | Artist,JONGHYUN,2018-01-23,246238,46,0.634,0.902,0.246,0,0.0939,-9.518,0.0389,103.976,3
빛이 나 Shinin',Poet | Artist,JONGHYUN,2018-01-23,172371,45,0.741,0.453,0.853,0,0.233,-2.873,0.129,115.085,4
NIRVANA (Feat. PARK JIMIN),RAVI 2nd MIXTAPE [NIRVANA],RAVI,2018-01-22,220281,27,0.75,0.273,0.962,0,0.395,-3.939,0.256,130.083,4
다른사람을 사랑하고 있어 I’m in love with someone else,Faces of Love,Suzy,2018-01-29,228641,39,0.431,0.867,0.214,0,0.183,-10.477,0.0356,135.15,4
Liar,Liar,HALO,2018-01-31,253400,10,0.677,0.0513,0.85,0,0.359,-3.362,0.0467,108.053,4
WILD LOVE,WILD LOVE,UP10TION,2018-01-24,208691,17,0.688,0.113,0.91,0,0.316,-3.857,0.111,100.032,4
Heroine,Heroine,SUNMI,2018-01-18,195000,56,0.673,0.0582,0.782,1.4e-06,0.391,-3.911,0.0404,121.991,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
My Flower,NEW MOON,JBJ,2018-04-17,194120,41,0.617,0.0307,0.922,0,0.312,-4.023,0.329,108.382,4
Fanci,Fanci,GIRLKIND,2018-01-17,204545,23,0.77,0.141,0.868,0,0.0728,-4.426,0.104,100.017,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shadow,Pure Moods: The Ultimate New Age Collection,Various Artists,2002,289453,2,0.516,0.197,0.342,0.953,0.147,-17.657,0.028,102.988,4
텐데…Timeless,NCT 2018 EMPATHY,NCT,2018-03-14,250826,47,0.557,0.316,0.442,0,0.138,-4.595,0.0314,127.873,4
Butterfly,Butterfly (2018 PyeongChang Winter Olympics Special),Weki Meki,2018-01-11,227285,32,0.606,0.00963,0.928,0,0.115,-3.181,0.0454,114.974,4
Candy Pop,BDZ,TWICE,2018-09-12,202010,56,0.599,0.177,0.943,2.6e-05,0.141,-1.457,0.0894,174.059,4
DIAMOND GIRL,MATCH UP,MXM,2018-01-10,188640,22,0.864,0.0668,0.802,0,0.0802,-3.981,0.123,120.006,4
Lonely,Lonely,JO KWON,2018-01-10,240192,12,0.533,0.706,0.46,0,0.14,-6.772,0.0276,129.847,4
Secret Garden,SECRET GARDEN,OH MY GIRL,2018-01-09,244022,53,0.595,0.0622,0.831,0,0.552,-4.034,0.0398,105.081,4
SPOTLIGHT,PIECE,Monsta X,2018-04-25,236986,36,0.646,0.0341,0.931,0,0.255,-2.443,0.0924,103.005,4
Tell Me,TOP SEED,INFINITE,2018-01-08,231079,43,0.667,0.177,0.796,0,0.106,-3.128,0.0492,109.9,4
Don’t Leave,Re:MONTAGE,Block B,2018-01-09,239208,40,0.537,0.329,0.652,0,0.0908,-5.686,0.0754,146.178,4
Going Going,헤어질 때 BYE,Jang Wooyoung,2018-01-15,210735,14,0.764,0.0705,0.939,0,0.326,-2.404,0.0438,108.018,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Missing U,Missing U,VOISPER,2018-01-06,218585,5,0.52,0.0793,0.79,0,0.116,-5.033,0.0495,151.878,4
Walkie-Talkie,Walkie-Talkie,HINT,2018-01-04,210701,4,0.733,0.181,0.811,0,0.0836,-2.824,0.0378,124.947,4
YES,YES,Live High,2018-01-05,206320,13,0.706,0.227,0.907,0,0.0628,-2.573,0.0851,137.997,4
Paint Me (Orchestra ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,204093,40,0.504,0.575,0.751,0,0.174,-4.593,0.069,128.731,4
Come Back,IV,5tion,2018-04-11,226268,0,0.488,0.038,0.846,0,0.291,-3.794,0.0465,147.901,4
Hot Potato,N.Flying 3rd Mini Album [THE HOTTEST : N.Flying],N.Flying,2018-01-03,193712,44,0.653,0.00723,0.895,0,0.173,-2.162,0.228,159.978,4
BBoom BBoom,GREAT!,MOMOLAND,2018-01-03,208863,66,0.785,0.0149,0.744,0.00666,0.0661,-4.249,0.0369,126.018,4
Blah,PLANETARIUM CASE#1,PLT,2018-01-03,210445,34,0.641,0.0396,0.836,0,0.0665,-3.863,0.164,99.807,4
WOLF BABY,WHO AM I,TRCNG,2018-01-02,194862,28,0.676,0.079,0.855,0,0.0813,-3.153,0.0567,90.996,4
Her,Her,Drug Restaurant,2018-01-01,252050,28,0.381,0.0236,0.785,3.46e-06,0.351,-3.81,0.0333,155.972,4
Heart Attack (츄),Chuu,LOONA,2017-12-28,194941,70,0.663,0.0524,0.857,0,0.591,-3.457,0.0581,99.014,4
Parade,RescuE,Younha,2017-12-27,193818,40,0.75,0.37,0.644,0.000211,0.116,-5.258,0.0782,91.996,4
Universe,"Universe – Winter Special Album, 2017",EXO,2017-12-26,264365,55,0.38,0.603,0.439,0,0.133,-5.529,0.0314,139.805,4
You don't go,STYLE,SUPER JUNIOR-D&E,2018-08-08,224320,22,0.681,0.239,0.922,0,0.268,-2.911,0.0699,99.972,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jazzclub,私このままでいいのかな,BoA,2018-02-14,170906,27,0.841,0.00477,0.81,6.56e-05,0.174,-3.749,0.0456,120.034,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Merry & Happy,Merry & Happy,TWICE,2017-12-11,192573,60,0.716,0.403,0.63,0,0.0817,-4.122,0.0377,154.077,4
WHITE STORY,WHITE STORY,SHA SHA,2017-12-19,242525,7,0.563,0.556,0.843,3.68e-06,0.128,-2.513,0.0312,106.997,4
PINK LABEL,PINK LABEL,Laysha,2017-12-18,199213,30,0.503,0.0802,0.956,0,0.288,-0.918,0.0713,131.996,4
JOY,JOY - SM STATION,NCT DREAM,2017-12-15,178534,52,0.674,0.0563,0.892,0,0.067,-3.498,0.0439,109.909,4
HANDS UP,B.A.P 8th Single Album [EGO],B.A.P,2017-12-13,212611,37,0.603,0.0326,0.86,0,0.409,-2.739,0.0337,101.064,4
Heart Shaker,Merry & Happy,TWICE,2017-12-11,186893,66,0.564,0.105,0.944,0,0.154,-0.532,0.0647,164.062,4
Instagram,Instagram,Mighty Mouth,2017-12-07,209365,1,0.559,0.121,0.776,0,0.0452,-4.399,0.172,119.687,5
Couldn't Be A Better Playa - Lil Jon & the Eastside Boyz Feat. T,Really Really Pimpin in Da South,Various Artists,1999,354906,42,0.874,0.00377,0.479,0,0.754,-9.736,0.362,95.011,4
Trust Me (BM&Somin ver.),KARD 2nd Mini Album 'YOU & ME',KARD,2017-11-21,276195,38,0.531,0.46,0.664,0,0.0865,-6.976,0.347,101.701,4
Stand by me,Stand by me,SNUPER,2017-12-13,288500,8,0.582,0.0592,0.959,0,0.136,-2.432,0.0576,145.019,4
좋아합니다 I like you,MOONRISE,DAY6,2017-12-06,240604,54,0.442,0.0124,0.705,0,0.121,-4.94,0.0324,149.954,4
Electric Kiss,COUNTDOWN,EXO,2018-01-31,207506,50,0.681,0.00398,0.964,4.25e-05,0.721,-3.659,0.0892,101.538,4
Lip & Hip,Lip & Hip,HyunA,2017-12-04,209746,58,0.742,0.00117,0.847,8.49e-06,0.142,-2.763,0.0485,112.95,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
The Real American Gangster - Live,The Real American Gangster (Live),The Rain of Rap,2022-12-20,172800,49,0.409,0.258,0.548,0,0.0665,-11.489,0.444,75.786,4
Where U at,쉽지않아,1NB,2017-11-29,217472,14,0.441,0.0993,0.759,0,0.366,-3.537,0.041,184.085,4
Glass Shoes,Fromis_9 PRE-DEBUT Single,fromis_9,2017-11-30,191378,47,0.606,0.199,0.913,0,0.332,-3.871,0.0824,172.165,4
new,Yves,LOONA,2017-11-28,184527,47,0.652,0.0671,0.62,0,0.193,-6.591,0.0374,108.001,4
HERO,INTO BLK PART1. 'I',BLK,2017-11-28,195412,8,0.759,0.0238,0.95,0,0.133,-1.664,0.0847,104.981,4
Jelly,Prism,Hey Men,2017-11-27,213188,1,0.629,0.0549,0.927,0,0.0975,-3.42,0.0752,143.913,4
Love is Gone,Love is Gone,MAP6,2017-11-26,206853,21,0.645,0.0902,0.925,0,0.0806,-2.797,0.0559,122.022,4
Codificación de la vida,Música para Concentrarse,Exam Busters,2021-11-29,164819,8,0.473,0.971,0.321,0.868,0.115,-7.949,0.0559,165.976,4
SAVE THE REST,UNMIX,MXM,2017-09-06,223343,10,0.815,0.15,0.839,0,0.258,-2.516,0.0805,105.981,4
Chained to a Dream - Live,"Jazz Archives Presents: Frankie Newton Swinging on 52nd Street ""Emperor Jones"" (1937-1939)",Various Artists,2017-02-27,162040,0,0.529,0.988,0.035,0.748,0.121,-20.238,0.0627,128.833,4
MIC Drop (Steve Aoki Remix) - Full Length Edition,Love Yourself 結 'Answer',BTS,2018-08-24,307675,72,0.606,0.0114,0.85,1.01e-06,0.206,-3.952,0.183,170.01,4
Violet,Demo_02,PENTAGON,2017-11-22,236140,39,0.643,0.295,0.647,0,0.754,-6.174,0.0861,97.065,4
Runaway,Demo_02,PENTAGON,2017-11-22,205113,45,0.719,0.106,0.83,0,0.0425,-2.933,0.0462,93.027,4
Someone to Love,HONEYST 2ND SINGLE ALBUM Someone to Love,HONEYST,2017-11-22,222621,15,0.725,0.402,0.544,0,0.11,-4.117,0.0369,92.054,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
You In Me,KARD 2nd Mini Album 'YOU & ME',KARD,2017-11-21,203981,49,0.759,0.0796,0.921,0.000111,0.325,-2.533,0.231,96.025,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOST ONE,WE'VE DONE SOMETHING WONDERFUL,Epik High,2017-10-23,302747,37,0.637,0.0443,0.545,0,0.213,-7.517,0.0438,120.031,4
NO ONE BUT YOU,NO ONE BUT YOU,HEYGIRLS,2017-12-08,205000,3,0.705,0.0357,0.935,0,0.303,-2.932,0.0773,115.007,4
Peek-A-Boo,Perfect Velvet - The 2nd Album,Red Velvet,2017-11-17,189049,71,0.839,0.0868,0.902,0.00257,0.272,-3.612,0.0536,114.953,4
TODAY,NELL X GROOVYROOM,NELL,2017-11-17,255569,27,0.533,0.233,0.716,0.0254,0.218,-4.795,0.0384,169.839,4
Dear,Dear,SNUPER,2017-11-17,234004,6,0.71,0.126,0.814,0,0.344,-4.271,0.0871,99.991,4
Candy - Japanese Ver.,Candy (Japanese Ver.),Samuel,2018-05-16,223040,10,0.693,0.105,0.894,0,0.281,-3.243,0.0413,117.997,4
Your Season,Your Season,FLY TO THE SKY,2017-11-15,259056,12,0.402,0.429,0.637,0,0.126,-4.151,0.039,132.171,4
Twinkle,3rd Mini Album [Fall in Lovelyz],Lovelyz,2017-11-14,223388,41,0.605,0.0417,0.958,0,0.649,-1.114,0.117,139.985,4
Beautiful,1-1=0 (NOTHING WITHOUT YOU),Wanna One,2017-11-13,196799,58,0.507,0.415,0.855,0,0.331,-3.62,0.15,159.808,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Remember Me,From. VICTON,VICTON,2017-11-09,201829,33,0.711,0.295,0.914,0,0.0982,-2.468,0.135,107.844,4
When we were two,When we were two,Urban Zakapa,2017-11-08,198053,32,0.504,0.572,0.486,0,0.113,-3.507,0.0287,113.937,3
Chococo,Act.3 Chococo Factory,gugudan,2017-11-08,220293,35,0.668,0.0419,0.931,6.31e-06,0.088,-2.997,0.101,164.013,4
Let's Hang Out,SF9 3rd Mini Album [ Knights of the Sun ],SF9,2017-10-12,205609,28,0.776,0.183,0.912,0,0.459,-2.649,0.065,123.931,4
Shall We Dance,Re:MONTAGE,Block B,2018-01-09,180806,49,0.854,0.0157,0.721,0,0.153,-3.769,0.0776,112.012,4
DRAMARAMA,THE CODE,Monsta X,2017-11-07,186295,55,0.571,0.135,0.779,0,0.202,-2.864,0.111,186.154,4
DDD,Full Moon,EXID,2017-11-07,205821,56,0.718,0.0806,0.794,0,0.0679,-2.877,0.0703,114.285,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Black Suit,PLAY - The 8th Album,SUPER JUNIOR,2017-11-06,201111,55,0.711,0.0044,0.885,0,0.207,-3.299,0.0477,121.978,4
CLAP,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",SEVENTEEN,2017-11-06,167797,67,0.722,0.141,0.918,0,0.409,-2.952,0.0607,100.024,4
I (knew it),HAPPY BOX PART.2,SONAMOO,2017-11-06,223287,32,0.771,0.0241,0.905,0,0.928,-3.241,0.0458,118.024,4
I love too,MEMORY,MAMAMOO,2016-11-07,264609,40,0.658,0.746,0.723,0,0.157,-5.587,0.0789,94.966,4
Jelly,Jelly,JEON SOYEON,2017-11-05,179089,41,0.921,0.466,0.692,2.4e-05,0.122,-4.334,0.0556,132.007,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
혼자야 All Alone,MOONRISE,DAY6,2017-12-06,224198,44,0.624,0.486,0.462,0,0.12,-6.132,0.0252,141.993,4
Sad heel,Sad heel,icia,2017-11-03,218047,2,0.847,0.146,0.764,1.02e-05,0.267,-4.314,0.0488,119.95,4
11°,Other way,Minah,2017-11-03,188258,31,0.52,0.929,0.233,0,0.149,-8.104,0.0411,81.255,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Crazy Sexy Cool,Dream Part.02,ASTRO,2017-11-01,196739,55,0.703,0.0464,0.803,0,0.0954,-4.082,0.214,104.705,4
I Drink Alone,Ordinary Things,JUNIEL,2017-10-31,215152,20,0.713,0.417,0.561,0,0.165,-3.396,0.0261,109.923,3
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Save As,Save As,VOISPER,2017-10-29,243548,2,0.505,0.739,0.664,0,0.333,-3.921,0.0283,127.777,4
Like We Used To,Void,The Rose,2018-04-16,164977,2,0.636,0.353,0.495,0,0.832,-5.709,0.0294,97.898,4
Likey,Twicetagram,TWICE,2017-10-30,207813,69,0.723,0.413,0.903,0.000377,0.118,-1.262,0.033,132.006,4
TURN UP,TURN UP(Complete Edition),GOT7,2017-11-15,201173,29,0.758,0.00728,0.873,0,0.317,-3.02,0.0709,107.979,4
